userid,label,ff,inf,type1,type2,type3,times,,,,,,,,,,,
242301103,0,2.425692695,0.230985915,0.113527343,0.8356252,0.050847458,0,0,0,1,1,1,1,1,1,1,1,0
242319331,0,5.52,0,0.826923077,0.134615385,0.038461538,0,0,0,0,1,1,1,1,1,1,0,0
242341704,0,1.355387524,0.336517586,0.724897702,0.111425873,0.163676424,0,0,0,0,0,1,1,1,1,1,1,1
243891976,0,5.670542636,0.073253833,0.356405586,0.294474803,0.349119611,0,0,0,0,1,1,0,0,1,0,1,1
244625605,0,4.283950617,0.10952381,0.174563591,0.100581879,0.72485453,0,0,0,1,1,1,1,1,1,1,1,0
245306807,0,0.913907285,0.460820896,0.248839369,0.221448468,0.529712163,0,0,0,0,1,1,1,1,1,0,1,1
245430145,0,3.281879195,0.113207547,0.408477842,0.289017341,0.302504817,0,0,0,1,1,1,1,1,0,0,0,0
245953131,0,9.895522388,0.05904059,0.197378004,0.426802622,0.375819374,0,0,0,1,1,1,0,1,1,1,1,1
245970658,0,0.940740741,0.573099415,0.43373494,0.360811668,0.205453393,0,0,0,0,1,1,1,1,1,1,1,1
246208736,0,1.464285714,0.236306021,0.690096845,0.060293658,0.249609497,0,0,0,0,0,0,1,0,1,1,1,1
246886628,0,2.118421053,0.035483871,0.577819199,0.09972041,0.322460391,0,0,0,0,0,1,1,0,1,1,1,1
249122012,0,8.805555556,1.083333333,0.027522936,0.006880734,0.96559633,0,0,0,0,0,0,1,0,0,1,1,0
249692862,0,3.4,0.048780488,0.398058252,0.582524272,0.019417476,0,0,0,0,1,0,0,1,1,0,1,1
250171190,0,3.336120401,0.15936255,0.245957864,0.156295933,0.597746203,1,0,0,0,1,1,1,1,0,0,0,1
250842076,0,2.530612245,0.142533937,0.700475436,0.031695721,0.267828843,0,0,0,0,0,1,1,1,0,1,1,0
250851165,0,0.883495146,0.231339595,0.637969095,0.056133712,0.305897193,0,0,0,0,0,1,1,0,1,1,1,0
251313896,0,2,0.015293118,0.754487179,0.157051282,0.088461538,0,0,0,0,1,1,1,1,1,1,1,0
251500925,0,1.095238095,0.047169811,0.628458498,0.09486166,0.276679842,0,0,0,0,0,1,1,1,1,1,1,0
252516822,0,2.319327731,0.092134831,0.244639912,0.648158329,0.107201759,0,0,0,0,1,1,1,1,1,1,1,1
252686122,0,1.875,0.23364486,0.203809524,0.54031746,0.255873016,0,0,0,0,1,1,1,1,1,1,1,1
253281330,0,2.086956522,0.135021097,0.309803922,0.230065359,0.460130719,0,0,0,0,1,1,1,1,1,1,1,1
254558097,0,6.584615385,0.041208791,0.272047833,0.383408072,0.344544096,0,0,0,0,0,0,1,0,0,1,1,0
255656786,0,1.182890855,0.310906516,0.596787828,0.10397295,0.299239222,0,0,0,0,1,1,1,1,1,1,1,1
256598881,0,2.900641026,0.102439024,0.557823129,0.296598639,0.145578231,0,0,0,1,1,0,1,1,1,0,0,0
256689270,0,1.541666667,0.222222222,0.087378641,0.087378641,0.825242718,1,0,0,0,0,0,1,1,0,0,1,1
257399906,0,1.910505837,0.983310153,0.513938528,0.172980701,0.313080772,0,0,0,0,0,1,1,1,0,1,1,1
258762800,0,4.458333333,0.00877193,0.26635514,0.271028037,0.462616822,0,0,0,1,1,1,1,1,0,0,1,0
259160079,0,3.810526316,0.37371134,0.191415886,0.370991613,0.437592501,0,0,0,0,0,0,1,1,1,1,1,1
259428725,0,3.575757576,0.077854671,0.494439692,0.035928144,0.469632164,0,0,0,0,1,1,0,0,1,1,1,1
259773527,0,1.627737226,0.280889621,0.455705706,0.251501502,0.292792793,0,0,0,0,0,0,1,1,0,1,1,1
259894552,0,3.605633803,0.096121417,0.452326468,0.215102975,0.332570557,0,0,0,0,0,1,1,0,0,0,1,1
259934562,0,4.225352113,0.167630058,0.607550483,0.178226514,0.214223003,0,0,0,0,1,1,1,1,1,1,1,1
260636096,0,3.292993631,0.073654391,0.338771593,0.6215611,0.039667306,0,0,0,1,1,0,1,1,0,0,1,0
260693820,0,2.144508671,0.136759582,0.729815639,0.053401144,0.216783217,0,0,0,0,1,1,1,1,1,1,1,1
261223538,0,1.065250379,0.74301676,0.395517677,0.251578283,0.35290404,0,0,0,1,1,0,1,1,0,1,1,1
262100774,0,1.551257253,0.690410959,0.226286423,0.291072536,0.482641042,0,0,0,1,1,1,0,0,1,1,1,0
262165317,0,2.7,0.064220183,0.579787234,0.313829787,0.106382979,0,0,0,0,1,1,1,1,1,1,1,0
262199092,0,1.833333333,0.105513308,0.358066712,0.343430905,0.298502383,0,0,0,0,0,0,0,1,1,1,1,1
262235136,0,1.76056338,0.452991453,0.255179935,0.123227917,0.621592148,0,0,0,0,1,0,1,0,1,0,1,1
262328083,0,2.85915493,0.144444444,0.093167702,0.599378882,0.307453416,0,0,0,0,1,1,1,1,0,0,0,0
262898875,0,0.696551724,0.296359018,0.417019774,0.219279661,0.363700565,0,0,0,1,1,1,1,1,1,1,1,0
263278290,0,3.537313433,0.09382716,0.429025424,0.496822034,0.074152542,0,0,0,0,0,1,1,1,1,1,1,1
264333523,0,4.057291667,0.216059603,0.396846255,0.322273325,0.28088042,0,0,0,0,0,1,1,1,1,0,1,1
264801154,0,1.652631579,0.178608515,0.449579832,0.232026144,0.318394024,0,0,0,0,0,0,1,1,1,1,1,1
265419912,0,1.186147186,0.69,0.203114421,0.289099526,0.507786053,1,0,0,0,0,0,1,1,0,1,0,1
265529493,0,1.390243902,0.266666667,0.671641791,0.149253731,0.179104478,1,0,0,0,0,1,0,0,1,1,1,0
268773741,0,3.168539326,0.100884956,0.523148148,0.331018519,0.145833333,0,0,0,0,0,1,1,1,1,1,1,1
269535022,0,2.567394095,0.175438596,0.692307692,0.252168884,0.055523424,0,0,0,0,0,1,1,1,1,0,1,1
270472440,0,1.70212766,0.212182741,0.449771689,0.233789954,0.316438356,0,0,0,0,0,1,1,1,1,1,1,0
271032827,0,10.16129032,0,0.576687117,0.226993865,0.196319018,0,0,0,1,0,0,0,0,0,1,1,1
272876921,0,1.590618337,1.223790323,0.461252325,0.303781773,0.234965902,0,0,0,1,0,0,0,0,1,1,1,1
273686840,0,1.218954248,0.730097087,0.165914948,0.50128866,0.332796392,0,0,0,0,1,0,1,1,1,1,1,1
274536794,0,2.553191489,0.06824147,0.494805195,0.206168831,0.299025974,0,0,0,0,0,0,1,1,1,1,1,0
279139861,0,2.003831418,0.243702402,0.541732783,0.025706125,0.432561092,0,0,0,0,0,1,1,1,0,1,1,0
279147035,0,1.508403361,0.088737201,0.600409836,0.131147541,0.268442623,0,0,0,0,1,1,1,1,1,0,0,0
279211405,0,0.34828496,2.222222222,0.628881988,0.125776398,0.245341615,0,0,0,0,1,1,0,1,1,0,0,1
279461605,0,4.135416667,0.685714286,0.107692308,0.747692308,0.144615385,0,0,0,0,0,1,0,1,1,1,1,0
279557700,0,2.603773585,0.296666667,0.291450777,0.403497409,0.305051813,0,0,0,0,0,0,0,0,0,1,1,1
279644158,0,1.811594203,0.495614035,0.305732484,0.407308079,0.286959437,0,0,0,0,0,0,1,1,0,0,1,1
282738890,0,15.41176471,1,0.25,0.25,0.5,0,0,0,0,0,0,0,0,1,1,1,0
283521316,0,1.96,0.01489573,0.722900215,0.055276382,0.221823403,0,0,0,1,1,1,1,1,1,1,1,0
283906965,0,1.445026178,0.135983264,0.375196232,0.069073783,0.555729984,0,0,0,0,1,1,1,1,1,1,1,0
284481700,0,1.52027027,0.097254005,0.346963081,0.351329893,0.301707027,0,0,0,1,1,1,0,0,1,1,0,0
284657297,0,6.703125,0.015599785,0.650227352,0.133962924,0.215809724,0,0,0,0,1,0,1,1,1,0,1,0
285724171,0,1.516483516,0.215034965,0.68722467,0.034040849,0.278734481,0,0,0,0,0,0,0,0,0,1,1,1
286790717,0,1.6,0.100869565,0.687799043,0.099282297,0.21291866,0,0,0,0,1,1,1,0,1,1,1,0
286798567,0,1.75893887,0.350458716,0.338614477,0.461944703,0.19944082,0,0,0,0,0,1,1,1,1,1,1,1
287557719,0,1.846153846,0.15270936,0.310872894,0.372128637,0.316998469,0,0,0,0,0,0,0,0,1,1,1,0
288148846,0,2.788617886,0.215836526,0.354780245,0.414136837,0.231082918,0,0,1,1,1,1,1,1,0,0,1,0
288798453,0,6.583333333,0.017241379,0.417266187,0.179856115,0.402877698,1,0,0,0,0,0,1,0,0,1,1,1
289859824,0,1.108108108,0.234290844,0.35958683,0.297288573,0.343124597,0,0,0,0,1,1,1,0,1,1,1,0
290723075,0,1.180035651,0.359259259,0.166461159,0.279901356,0.553637485,0,0,0,0,1,0,1,1,1,1,1,1
290734286,0,1.819047619,0.094151213,0.216625464,0.164091471,0.619283066,0,0,0,0,1,1,0,1,0,1,1,1
291290779,0,2.658227848,0.097493036,0.624347826,0.149565217,0.226086957,0,0,0,0,0,0,0,0,1,1,1,1
291314239,0,8.777777778,0.015625,0.496124031,0.131782946,0.372093023,0,0,0,0,1,1,1,1,1,1,0,0
291403211,0,1.646892655,0.364233577,0.431088735,0.123348018,0.445563247,0,0,0,0,1,1,1,0,0,1,1,1
292565648,0,3.063829787,0.031993437,0.576359338,0.147044917,0.276595745,0,0,0,0,0,1,1,1,1,1,1,1
292577710,0,4.055555556,0,0.727941176,0.169117647,0.102941176,0,0,0,0,0,1,1,1,1,1,1,0
292912980,0,1.995192308,0.357913669,0.52108716,0.275538894,0.203373946,0,0,0,0,1,1,1,1,1,0,1,0
293394867,0,2.598404255,0.76056338,0.043990087,0.626394052,0.329615861,0,0,0,0,1,1,1,1,1,1,1,1
295168932,0,3.2125,0.176419214,0.752794214,0.089414859,0.157790927,0,0,0,0,0,0,1,1,0,1,1,0
295788103,0,1.652989449,0.30778032,0.567901235,0.083495776,0.348602989,1,0,0,0,0,0,1,0,0,1,1,1
295961505,0,1.120481928,0.080882353,0.282157676,0.18879668,0.529045643,0,0,0,0,0,0,0,0,1,1,1,1
296876973,0,3.046753247,0.120533793,0.722550544,0.117573872,0.159875583,0,0,0,0,1,0,0,1,1,1,1,0
296999433,0,2.542857143,0.172413793,0.292929293,0.4,0.307070707,0,0,0,0,0,0,1,1,1,1,1,0
298018338,0,1.486111111,0.287305122,0.336077844,0.160179641,0.503742515,0,0,0,0,0,1,1,0,0,1,1,1
298459779,0,2.166666667,0.284090909,0.462549277,0.142575558,0.394875164,0,0,0,0,0,0,1,1,1,1,1,0
298489056,0,2.612244898,0.259259259,0.322709163,0.28685259,0.390438247,0,0,0,1,1,1,1,0,1,0,1,0
299837277,0,0.097378277,0.387175722,0.662022035,0.080038885,0.25793908,0,0,0,0,1,1,1,1,1,1,0,0
299837762,0,1.273684211,0.448051948,0.510497238,0.184530387,0.304972376,0,0,0,0,0,1,1,1,1,1,1,0
300796010,0,2.919395466,0.090721649,0.42882405,0.07250221,0.49867374,0,0,0,0,0,1,1,0,0,1,1,1
300838107,0,2.318181818,0.024316109,0.66064257,0.093373494,0.245983936,0,0,0,1,1,0,0,0,1,1,1,0
302114763,0,1.264285714,0.085365854,0.604719764,0.042772861,0.352507375,0,0,0,0,1,1,1,0,1,1,0,0
305386550,0,2.074074074,0.028301887,0.834645669,0.031496063,0.133858268,1,1,1,1,1,1,1,0,0,0,0,1
305553835,0,2.071428571,0.162790698,0.36440678,0.186440678,0.449152542,0,0,0,1,1,1,1,1,0,0,0,0
305551682,0,1.307692308,0.208791209,0.144582142,0.20146171,0.653956149,0,0,0,0,1,1,1,1,1,1,1,0
307790129,0,4.423076923,0.02247191,0.591362126,0.235880399,0.172757475,0,0,0,0,1,1,1,1,1,1,1,0
308151060,0,2.608365019,0.194139194,0.272319202,0.392518703,0.335162095,0,0,0,0,1,1,1,1,1,1,1,1
308672071,0,1.40974212,0.408805031,0.449858535,0.30902232,0.241119145,0,0,0,0,0,0,0,0,0,1,1,1
309800578,0,2.576923077,0.057057057,0.396428571,0.376190476,0.227380952,0,0,0,0,1,0,1,0,1,1,1,1
310250028,0,1.221238938,0.303797468,0.246875,0.154166667,0.598958333,0,0,0,0,0,1,1,1,1,1,1,1
310401703,0,3.636363636,0,0.1,0.6,0.3,0,0,0,0,1,0,0,1,0,1,0,0
310496499,0,4.763020833,0.063854489,0.835164835,0.087912088,0.076923077,0,0,0,0,0,1,1,1,1,1,0,0
311394394,0,4.775862069,0.037481259,0.424840764,0.46433121,0.110828025,0,0,0,1,0,0,1,0,1,1,1,0
311505461,0,3.611111111,0.090909091,0.458333333,0.208333333,0.333333333,0,0,0,0,0,1,1,1,1,1,1,0
314030119,0,2.666666667,0.079545455,0.650739477,0.125711035,0.223549488,0,0,0,0,1,1,1,0,1,1,1,1
314922007,0,1.516129032,0.333333333,0.272727273,0.38961039,0.337662338,0,0,0,0,1,1,1,1,1,0,0,0
315436528,0,1.531615925,0.395555556,0.438027255,0.338416613,0.223556132,0,0,0,0,0,1,1,1,1,1,1,0
318661130,0,4.177884615,0.069767442,0.131599082,0.445677123,0.422723795,0,0,0,0,0,0,1,1,0,1,1,0
319054277,0,5.507936508,0.011111111,0.051933064,0.712060012,0.236006924,0,0,0,1,1,1,0,0,0,1,1,0
319091474,0,3.255813953,0.135416667,0.655290102,0.09556314,0.249146758,0,0,0,0,0,0,1,1,0,0,1,1
320880780,0,6.174603175,0.051219512,0.480656506,0.494724502,0.024618992,0,0,0,0,1,0,0,1,1,1,0,0
321266890,0,1.231939163,0.166838311,0.527717391,0.170108696,0.302173913,0,0,0,0,1,1,1,1,1,1,1,1
321281383,0,1.425,0.329127234,0.429151625,0.231498195,0.339350181,0,0,0,0,0,0,0,0,1,1,1,1
321425967,0,0.475409836,1.361809045,0.341045416,0.3479006,0.311053985,0,0,0,0,1,1,1,1,1,1,1,1
322587980,0,6.073170732,0.071428571,0.429447853,0.09202454,0.478527607,0,0,0,0,0,0,0,0,1,1,1,1
323379897,0,2.704545455,0.050383352,0.4565,0.1615,0.382,0,0,0,0,1,0,0,0,1,0,1,1
323809354,0,2.523809524,0.074688797,0.651351351,0.281081081,0.067567568,0,0,0,1,0,1,0,0,1,1,1,0
323937090,0,3.455696203,0.112416107,0.256013746,0.314003436,0.429982818,0,0,0,1,1,0,0,0,1,1,1,0
324440293,0,5.155844156,0.01910828,0.190997567,0.664233577,0.144768856,0,0,0,0,1,1,1,1,1,1,1,1
325551297,0,3.230769231,0.064220183,0.630057803,0.329479769,0.040462428,0,0,0,0,1,1,1,1,0,0,0,0
326054560,0,3.09352518,0.577075099,0.500990099,0.253465347,0.245544554,0,0,0,0,1,0,1,0,0,1,1,0
327397233,0,2.779220779,0.084210526,0.156507414,0.243822076,0.599670511,0,0,0,0,1,0,0,0,1,1,1,1
327510902,0,4.525,0.015267176,0.503846154,0.161538462,0.334615385,0,0,0,0,0,0,0,0,1,1,1,1
329008715,0,3.833333333,0.125,0.142857143,0.607142857,0.25,0,0,0,0,0,1,0,1,1,0,1,0
329103684,0,2.271028037,0.11815562,0.308993767,0.191451469,0.499554764,0,0,0,0,1,1,1,1,1,1,1,1
330202919,0,5.388888889,0.025862069,0.753246753,0.168831169,0.077922078,0,0,0,0,1,1,0,1,1,0,1,1
330327779,0,4.754098361,0.118421053,0.064243449,0.222316145,0.713440406,0,0,0,0,1,1,1,1,1,0,1,1
331312863,0,4.364741641,0.154296875,0.525128205,0.30974359,0.165128205,0,0,0,0,0,1,1,1,1,1,1,1
331875962,0,6.898876404,0.048964218,0.423782921,0.512370311,0.063846768,0,0,0,0,0,1,1,0,1,1,1,1
332389973,0,1.057057057,0.247391952,0.285531915,0.309361702,0.405106383,0,0,0,0,1,1,1,1,1,1,1,1
332699729,0,1.7,0.113821138,0.415540541,0.290540541,0.293918919,0,0,0,0,0,1,1,1,1,1,1,0
335208230,0,2.766666667,0.294573643,0.12831565,0.612732095,0.258952255,0,0,0,0,1,1,0,1,1,1,1,1
335832794,0,1.820224719,0.290375204,0.533507398,0.208006963,0.25848564,0,0,0,0,0,1,0,0,1,1,1,1
335837698,0,2.8,0.053892216,0.687242798,0.29218107,0.020576132,0,0,0,0,1,1,1,0,0,0,1,1
336406661,0,1.563758389,0.295081967,0.037423313,0.719631902,0.242944785,0,0,0,0,1,1,1,0,1,1,1,1
337161930,0,1.287610619,0.214020427,0.674600689,0.249921704,0.075477607,0,0,0,0,0,1,1,1,1,1,1,0
338284756,0,3.8125,0.058823529,0.172588832,0.695431472,0.131979695,0,0,0,1,0,1,1,0,1,1,1,0
339058002,0,1.903225806,0.534883721,0.43,0.365,0.205,0,0,0,0,0,0,1,1,1,1,1,0
340346783,0,2.032934132,0.905686546,0.297074578,0.104655954,0.598269468,1,0,0,0,0,1,1,1,0,1,1,1
340364061,0,6.115384615,0.035853468,0.832576249,0.081116158,0.086307592,0,0,0,0,0,0,1,1,1,1,1,0
340396112,0,6.166666667,0.076923077,0.248803828,0.66507177,0.086124402,0,0,0,1,1,0,1,0,0,0,1,0
340951450,0,1.803571429,0.133531157,0.341093117,0.108299595,0.550607287,0,0,0,0,0,0,1,1,1,1,1,1
341339579,0,1.309352518,0.180469716,0.325291516,0.467229594,0.20747889,0,0,0,1,1,1,0,0,1,1,1,0
343307517,0,4,0.039772727,0.511627907,0.261627907,0.226744186,0,0,0,0,0,0,1,1,1,1,0,0
343473585,0,1.625,0.381418093,0.628264209,0.084485407,0.287250384,0,0,0,1,0,1,1,0,0,1,1,1
344525772,0,1.496,0.312883436,0.067860117,0.236469609,0.695670275,0,0,0,0,0,0,1,0,1,1,1,1
346829273,0,5.078947368,0.044585987,0.590966123,0.050188206,0.358845671,1,0,0,0,0,0,1,0,0,1,1,1
347274232,0,2.796610169,0.101112235,0.879111111,0.083555556,0.037333333,0,0,0,0,1,1,1,1,0,0,1,0
348430064,0,3.681818182,0.060747664,0.537688442,0.032663317,0.429648241,0,0,0,0,1,1,1,1,1,1,1,1
348981732,0,0.196721311,0.049019608,0.708333333,0.201388889,0.090277778,0,0,0,0,1,1,1,1,1,1,0,0
349204176,0,1.250783699,1.281481481,0.187066975,0.648498845,0.16443418,0,0,0,0,1,1,1,1,1,1,0,0
349626625,0,0.613772455,0.749611198,0.201063164,0.285490932,0.513445904,1,0,0,0,0,1,0,1,1,0,1,0
349929809,0,1.880597015,0.103448276,0.280193237,0.060869565,0.658937198,0,0,0,1,1,1,1,1,0,0,1,0
350160058,0,1,0.18,0.608272506,0.124087591,0.267639903,0,0,0,0,1,1,1,1,1,1,0,0
350244854,0,3.456790123,0.262476895,0.460425532,0.134468085,0.405106383,0,0,0,0,0,1,1,1,0,1,1,1
350791585,0,6.892857143,0.085714286,0.330188679,0.405660377,0.264150943,0,0,0,0,1,1,1,1,1,0,1,0
351555225,0,1.130580357,0.555335968,0.157976897,0.535747736,0.306275367,0,0,0,0,1,1,1,1,1,1,1,1
353011489,0,2.290909091,0.081105169,0.449339207,0.293552263,0.25710853,0,0,0,0,0,0,1,1,1,1,1,1
353768504,0,1.222972973,0.518930958,0.436487362,0.118276086,0.445236552,0,0,0,1,1,1,1,1,0,1,1,1
354796858,0,4.76,0.142857143,0.341463415,0.195121951,0.463414634,0,0,0,1,1,1,1,0,0,1,1,0
354818247,0,2.689655172,0.053169734,0.77866242,0.162420382,0.058917197,0,0,0,1,1,1,1,1,1,1,1,0
355600495,0,0.196428571,0.044568245,0.761238338,0.043681086,0.195080577,0,0,0,0,1,1,0,1,1,1,1,0
357129429,0,1.289256198,0.05893186,0.494986326,0.422971741,0.082041933,0,0,0,1,1,1,1,1,1,1,1,0
358733502,0,4.346153846,0,0.755555556,0.2,0.044444444,0,0,0,0,1,1,1,1,0,0,1,0
359926634,0,2.741935484,0.1,0.79388201,0.179169701,0.026948288,0,0,0,0,0,0,1,1,1,1,1,0
360547500,0,1.132040628,0.138853503,0.256871728,0.726112565,0.017015707,0,0,0,0,0,0,1,1,1,1,1,0
361097511,0,1.160401003,1.349785408,0.145126129,0.472749922,0.382123949,0,0,0,1,1,1,1,1,1,1,0,0
361746019,0,2.5625,0.661016949,0.236947791,0.393574297,0.369477912,0,0,0,0,1,1,1,1,0,0,1,0
361784332,0,3.421621622,0.087390762,0.4000999,0.23026973,0.36963037,0,0,0,0,1,1,1,1,1,1,1,0
362993719,0,1.980582524,0.013793103,0.668202765,0.216589862,0.115207373,0,0,0,0,1,0,1,1,1,0,1,1
363251033,0,3.625698324,0.628205128,0.252155172,0.421336207,0.326508621,0,0,0,1,0,0,1,1,1,1,1,1
363830865,0,1.675126904,0.625083836,0.607579462,0.19193154,0.200488998,0,0,0,0,0,0,1,1,1,1,1,0
364111442,0,4.674418605,0.153846154,0.210526316,0.218623482,0.570850202,1,1,0,0,0,0,0,0,0,0,1,1
364277230,0,1.541666667,0.333333333,0.197368421,0.771929825,0.030701754,0,0,0,1,0,0,1,1,1,1,0,1
364323869,0,1.49,0.198473282,0.401840491,0.18404908,0.414110429,0,0,0,0,1,1,1,1,1,1,0,0
364776732,0,3.42,0.079470199,0.332599119,0.284140969,0.383259912,0,0,0,0,1,1,1,1,1,1,1,0
364805437,0,2.397058824,0.226851852,0.413397129,0.212440191,0.374162679,0,0,0,0,0,1,1,1,1,1,1,0
364851614,0,5.152,0.175257732,0.186717998,0.760346487,0.052935515,0,0,0,1,1,1,0,1,1,0,1,0
365372541,0,1.053784861,0.448805461,0.184974747,0.323232323,0.491792929,0,0,0,0,0,0,1,1,1,1,1,0
365383515,0,1.103448276,0.173835125,0.449456303,0.446637133,0.103906565,0,0,0,1,1,1,1,1,1,1,0,0
365440652,0,1.860465116,0.176470588,0.871794872,0.102564103,0.025641026,0,0,0,0,1,1,0,1,1,0,0,1
365622635,0,1.863636364,0.417302799,0.282327586,0.566091954,0.15158046,0,0,0,0,1,1,1,1,1,1,1,1
365665311,0,2.957746479,0.286384977,0.364102564,0.303703704,0.332193732,0,0,0,1,1,1,1,1,0,0,1,0
366116632,0,1.005277045,0.242163009,0.554782609,0.086086957,0.359130435,0,0,0,1,1,0,1,1,1,0,0,0
367240411,0,2.231404959,0.152815013,0.483787289,0.130998703,0.385214008,0,0,0,0,0,1,1,0,1,1,1,1
368540321,0,2.090909091,0.178571429,0.565656566,0.232323232,0.202020202,0,0,0,1,1,0,0,1,1,0,1,0
368579486,0,1.925925926,0.0625,0.336842105,0.173684211,0.489473684,0,0,0,0,0,0,0,0,1,0,1,1
369537903,0,0.55625,0.445772844,0.375681745,0.44818736,0.176130895,0,0,0,0,0,1,1,0,1,1,1,1
370193929,0,13.16129032,0.102439024,0.469107551,0.050343249,0.480549199,0,0,0,0,0,0,1,1,1,1,1,1
370625229,0,1.591304348,0.416977612,0.737783895,0.128699243,0.133516862,0,0,0,0,0,0,0,1,1,1,1,0
370850929,0,3.67,0.229241877,0.58500528,0.071805702,0.343189018,0,0,0,1,1,1,1,1,1,0,1,0
373579998,0,4.375,0.08365019,0.624703088,0.25415677,0.121140143,0,0,0,1,0,0,1,0,1,1,1,1
373947833,0,0.207776428,2.043824701,0.453887884,0.417721519,0.128390597,0,0,0,1,1,1,1,1,1,0,0,0
374062715,0,3.357142857,0.176470588,0.248780488,0.32195122,0.429268293,0,0,0,0,0,1,1,1,1,1,1,0
374488191,0,3.233333333,0.116,0.689972401,0.165593376,0.144434223,0,0,0,0,1,1,1,1,1,1,1,0
375209946,0,2.916666667,0.213793103,0.700483092,0.167149758,0.13236715,0,0,0,0,0,1,1,1,1,1,1,1
376425777,0,1.193548387,0.078717201,0.536776213,0.109546166,0.353677621,0,0,0,0,1,1,1,1,1,0,0,0
376677633,0,2.103448276,0.101321586,0.366129032,0.45,0.183870968,0,0,0,1,1,1,1,1,0,1,1,1
376705770,0,1.748878924,0.168831169,0.502798507,0.276119403,0.22108209,0,0,0,0,1,1,1,1,1,0,0,0
377304816,0,14.25,0.091954023,0.50877193,0.245614035,0.245614035,1,0,0,0,0,0,0,0,1,1,1,1
377389027,0,1.113676732,0.5708061,0.306306306,0.382716049,0.310977644,0,0,0,0,1,1,1,1,1,1,1,1
377914761,0,3.098265896,0.099071207,0.455250176,0.207892882,0.336856942,0,0,0,0,1,1,1,1,0,0,0,1
378009515,0,3.703703704,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1
379114417,0,1.76,0.192650334,0.501675978,0.229050279,0.269273743,0,0,0,0,0,0,0,1,1,1,1,1
379260334,0,2.842105263,0.066666667,0.841121495,0.009345794,0.14953271,0,0,0,1,1,1,1,0,1,1,1,0
380015773,0,1.782101167,0.480591497,0.344366645,0.462762572,0.192870783,0,0,0,0,0,1,1,1,1,1,1,1
380172348,0,1.83490566,0.119028974,0.461844485,0.174321881,0.363833635,0,0,0,1,1,0,0,0,1,1,1,0
380319760,0,2.469933185,0.3125,0.019789734,0.933518862,0.046691404,0,0,0,0,1,1,1,1,1,0,1,1
381030516,0,0.716049383,0.836363636,0.190311419,0.560868198,0.248820384,0,0,0,0,0,0,1,1,1,1,1,1
381666513,0,1.858657244,0.22923588,0.336438152,0.128912072,0.534649776,0,0,0,1,1,0,0,1,1,1,1,1
381950248,0,5.980392157,0.24,0.095602294,0.478967495,0.42543021,0,0,0,0,1,1,1,1,1,1,0,1
381960133,0,3.755555556,0.100456621,0.497162316,0.21906924,0.283768445,0,0,0,0,1,1,1,1,0,0,0,0
382178634,0,2.564885496,0.150655022,0.487752929,0.314164004,0.198083067,0,0,0,0,1,1,1,1,1,1,0,0
382271109,0,2.233766234,0.116071429,0.530805687,0.27014218,0.199052133,0,0,0,0,1,1,1,1,0,1,1,1
383292062,0,2.388888889,0.230769231,0.40990991,0.225225225,0.364864865,0,0,0,0,1,1,1,1,1,1,1,1
383387954,0,1.206349206,0.184615385,0.435823755,0.377394636,0.186781609,0,0,0,1,0,1,1,1,1,1,1,0
383825758,0,2.412371134,0.219178082,0.75,0.136986301,0.113013699,0,0,0,0,1,1,1,0,0,0,0,1
384753006,0,4.568807339,0.183574879,0.467268623,0.347629797,0.18510158,0,0,0,0,0,1,1,1,1,0,0,1
384932218,0,5.602564103,0.131147541,0.407345576,0.303839733,0.288814691,0,0,0,1,1,1,0,1,1,1,0,0
385868840,0,2.385902031,0.058213716,0.779366066,0.131758856,0.088875078,0,0,0,0,0,1,1,1,1,1,0,0
386034126,0,0.238028169,6.795620438,0.439102564,0.379807692,0.181089744,0,0,0,0,0,0,1,1,1,1,1,1
386779723,0,4.327160494,0.056521739,0.635359116,0.290055249,0.074585635,1,0,0,0,0,1,1,1,0,0,1,1
387718926,0,1.953757225,0.02675841,0.840346932,0.02634115,0.133311918,0,0,1,1,0,1,0,0,0,0,0,0
387971079,0,3.18556701,0.09771987,0.825268817,0.049731183,0.125,0,0,0,0,1,1,0,1,1,1,0,0
388348486,0,2.644012945,0.02084507,0.806085377,0.121253406,0.072661217,0,0,0,0,1,1,0,0,1,1,1,0
388842116,0,1.442622951,1.982683983,0.226027397,0.641878669,0.132093933,0,0,0,0,0,0,0,0,0,1,1,1
389400082,0,2.133333333,0.782991202,0.393764434,0.571593533,0.034642032,0,0,0,0,0,1,1,1,1,0,0,1
389652102,0,4.340909091,0.022900763,0.526104418,0.361445783,0.112449799,0,0,0,0,0,0,0,1,1,1,1,1
389715862,0,2.46875,0.167010309,0.888278388,0.104395604,0.007326007,0,0,0,0,0,0,0,0,0,1,1,1
390428793,0,0.580152672,0.111395647,0.493678887,0.08312263,0.423198483,0,0,0,0,1,1,1,1,1,1,1,1
390730174,0,6,0,0.785714286,0,0.214285714,0,0,0,0,0,0,1,1,0,0,0,0
390759955,0,0.638190955,0.328347046,0.430734536,0.163659794,0.40560567,0,0,0,1,1,1,1,1,1,1,1,1
390972554,0,2.615384615,0.081206497,0.339370079,0.292913386,0.367716535,0,0,0,0,1,1,1,0,1,0,1,1
391362651,0,2.285714286,0.014705882,0.492753623,0.456521739,0.050724638,0,0,1,1,0,0,1,1,1,1,1,0
